state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
5,66,0,DISTRICT,Nainital,1097,582871,299257,283614
5,66,338,SUB-DISTRICT,Kosya Kutauli,118,31557,15657,15900
5,66,339,SUB-DISTRICT,Betalghat,68,21265,10421,10844
5,66,340,SUB-DISTRICT,Nainital,234,93583,48479,45104
5,66,341,SUB-DISTRICT,Dhari,157,78733,40137,38596
5,66,342,SUB-DISTRICT,"Haldwani",202,119243,61676,57567
5,66,343,SUB-DISTRICT,Ramnagar,146,98951,50542,48409
5,66,344,SUB-DISTRICT,Kaladhungi,123,52459,26859,25600
5,66,345,SUB-DISTRICT,Lalkuan,49,87080,45486,41594
5,67,0,DISTRICT,Udham Singh Nagar,674,1062142,550470,511672
5,67,346,SUB-DISTRICT,Kashipur,73,144297,75486,68811
5,67,347,SUB-DISTRICT,Jaspur,97,112466,58959,53507
5,67,348,SUB-DISTRICT,Bajpur,122,141749,73703,68046
5,67,349,SUB-DISTRICT,Kichha,88,160697,84322,76375
5,67,350,SUB-DISTRICT,Gadarpur,71,144204,74775,69429
5,67,351,SUB-DISTRICT,Sitarganj,127,178154,91916,86238
5,67,352,SUB-DISTRICT,"Khatima",96,180575,91309,89266
5,68,0,DISTRICT,Hardwar,518,1197328,633784,563544
5,68,353,SUB-DISTRICT,Roorkee,266,645902,342776,303126
5,68,354,SUB-DISTRICT,Hardwar,121,336937,177694,159243
5,68,355,SUB-DISTRICT,"Laksar",131,214489,113314,101175
6,0,0,STATE,HARYANA,6642,16509359,8774006,7735353
6,69,0,DISTRICT,Panchkula,206,248063,133153,114910
6,69,356,SUB-DISTRICT,Kalka,95,94154,49527,44627
6,69,357,SUB-DISTRICT,Panchkula,111,153909,83626,70283
6,70,0,DISTRICT,Ambala,461,627576,331703,295873
6,70,358,SUB-DISTRICT,Naraingarh,167,197785,104668,93117
6,70,359,SUB-DISTRICT,Ambala,159,215397,113863,101534
6,70,360,SUB-DISTRICT,Barara,135,214394,113172,101222
6,71,0,DISTRICT,Yamunanagar,611,741376,393957,347419
6,71,361,SUB-DISTRICT,Jagadhri,293,417788,223433,194355
6,71,362,SUB-DISTRICT,Bilaspur,176,159953,84420,75533
6,71,363,SUB-DISTRICT,Chhachhrauli,142,163635,86104,77531
6,72,0,DISTRICT,Kurukshetra,407,685430,361020,324410
6,72,364,SUB-DISTRICT,Shahbad,63,87569,46283,41286
6,72,365,SUB-DISTRICT,Pehowa,106,202728,106407,96321
6,72,366,SUB-DISTRICT,Thanesar,238,395133,208330,186803
6,73,0,DISTRICT,Kaithal,267,838293,445931,392362
6,73,367,SUB-DISTRICT,Guhla,87,156299,82006,74293
6,73,368,SUB-DISTRICT,Kaithal,128,478398,255597,222801
6,73,369,SUB-DISTRICT,Fatehpur Pundri,52,203596,108328,95268
6,74,0,DISTRICT,Karnal,417,1050514,557110,493404
6,74,370,SUB-DISTRICT,Nilokheri,76,163219,86167,77052
6,74,371,SUB-DISTRICT,Indri,106,145106,76674,68432
6,74,372,SUB-DISTRICT,Karnal,130,385828,205154,180674
6,74,373,SUB-DISTRICT,Assandh,54,206079,109350,96729
6,74,374,SUB-DISTRICT,Gharaunda,51,150282,79765,70517
6,75,0,DISTRICT,Panipat,176,650352,349642,300710
6,75,375,SUB-DISTRICT,Panipat,75,276259,148063,128196
6,75,376,SUB-DISTRICT,Israna,27,108196,57882,50314
6,75,377,SUB-DISTRICT,Samalkha,74,265897,143697,122200
6,76,0,DISTRICT,Sonipat,319,996637,538750,457887
6,76,378,SUB-DISTRICT,Gohana,81,306326,164182,142144
6,76,379,SUB-DISTRICT,Ganaur,60,171286,93456,77830
6,76,380,SUB-DISTRICT,Sonipat,135,383181,207546,175635
6,76,381,SUB-DISTRICT,Kharkhoda,43,135844,73566,62278
6,77,0,DISTRICT,Jind,302,1028569,550519,478050
6,77,382,SUB-DISTRICT,Narwana,107,405416,216101,189315
6,77,383,SUB-DISTRICT,Jind,96,309202,165870,143332
6,77,384,SUB-DISTRICT,Julana,29,100653,54123,46530
6,77,385,SUB-DISTRICT,Safidon,70,213298,114425,98873
6,78,0,DISTRICT,Fatehabad,245,762423,400814,361609
6,78,386,SUB-DISTRICT,Ratia,66,142398,74160,68238
6,78,387,SUB-DISTRICT,Tohana,84,192105,101218,90887
6,78,388,SUB-DISTRICT,Fatehabad,95,427920,225436,202484
6,79,0,DISTRICT,Sirsa,327,975941,514177,461764
6,79,389,SUB-DISTRICT,Dabwali,70,217056,114127,102929
6,79,390,SUB-DISTRICT,Sirsa,181,512701,270450,242251
6,79,391,SUB-DISTRICT,Rania,46,150541,79306,71235
6,79,392,SUB-DISTRICT,Ellenabad,30,95643,50294,45349
6,80,0,DISTRICT,Hisar,268,1190443,634139,556304
6,80,393,SUB-DISTRICT,Adampur,28,121421,64324,57097
6,80,394,SUB-DISTRICT,Hisar,148,645364,342554,302810
6,80,395,SUB-DISTRICT,Narnaund,30,123638,66470,57168
6,80,396,SUB-DISTRICT,Hansi,62,300020,160791,139229
6,81,0,DISTRICT,Bhiwani,442,1313123,696212,616911
6,81,397,SUB-DISTRICT,Bawani Khera,19,106746,56427,50319
6,81,398,SUB-DISTRICT,Bhiwani,82,357641,191355,166286
6,81,399,SUB-DISTRICT,Tosham,60,175907,93148,82759
6,81,400,SUB-DISTRICT,Siwani,33,81040,42776,38264
6,81,401,SUB-DISTRICT,Loharu,78,145850,76510,69340
6,81,402,SUB-DISTRICT,Dadri,116,327855,173205,154650
6,81,403,SUB-DISTRICT,Badhra,54,118084,62791,55293
6,82,0,DISTRICT,Rohtak,136,615040,332034,283006
6,82,404,SUB-DISTRICT,Maham,31,182566,98571,83995
6,82,405,SUB-DISTRICT,Rohtak,83,329211,177499,151712
6,82,406,SUB-DISTRICT,Sampla,22,103263,55964,47299
6,83,0,DISTRICT,Jhajjar,247,715066,384219,330847
6,83,407,SUB-DISTRICT,Beri,38,139857,74858,64999
6,83,408,SUB-DISTRICT,Bahadurgarh,60,226074,122895,103179
6,83,409,SUB-DISTRICT,Jhajjar,97,208862,110998,97864
6,83,410,SUB-DISTRICT,Matenhail,52,140273,75468,64805
6,84,0,DISTRICT,Mahendragarh,369,789233,416358,372875
6,84,411,SUB-DISTRICT,Mahendragarh,149,362264,190767,171497
6,84,412,SUB-DISTRICT,Narnaul,220,426969,225591,201378
6,85,0,DISTRICT,Rewari,389,666902,349710,317192
6,85,413,SUB-DISTRICT,Kosli,52,117440,60949,56491
6,85,414,SUB-DISTRICT,Rewari,258,436188,228883,207305
6,85,415,SUB-DISTRICT,Bawal,79,113274,59878,53396
6,86,0,DISTRICT,Gurgaon,229,472179,251462,220717
6,86,416,SUB-DISTRICT,Pataudi,53,78688,41060,37628
6,86,417,SUB-DISTRICT,Gurgaon,32,67331,36026,31305
6,86,418,SUB-DISTRICT,Farrukhnagar,49,121335,63814,57521
6,86,419,SUB-DISTRICT,Manesar,34,93158,51159,41999
6,86,420,SUB-DISTRICT,Sohna,61,111667,59403,52264
6,87,0,DISTRICT,Mewat ,412,965157,506086,459071
6,87,421,SUB-DISTRICT,Taoru,79,138172,72575,65597
6,87,422,SUB-DISTRICT,Nuh,103,265114,139678,125436
6,87,423,SUB-DISTRICT,Ferozepur Jhirka,143,307239,160615,146624
6,87,424,SUB-DISTRICT,Punahana,87,254632,133218,121414
6,88,0,DISTRICT,Faridabad,144,370878,198103,172775
6,88,425,SUB-DISTRICT,Faridabad,62,160275,86260,74015
6,88,426,SUB-DISTRICT,Ballabgarh,82,210603,111843,98760
6,89,0,DISTRICT,Palwal ,268,806164,428907,377257
6,89,427,SUB-DISTRICT,Palwal,143,345842,184610,161232
6,89,428,SUB-DISTRICT,Hathin,79,254594,134538,120056
6,89,429,SUB-DISTRICT,Hodal,46,205728,109759,95969
7,0,0,STATE,NCT OF DELHI,103,419042,226321,192721
7,90,0,DISTRICT,North West,48,213950,115680,98270
7,90,430,SUB-DISTRICT,Narela,36,168739,91524,77215
7,90,431,SUB-DISTRICT,Saraswati Vihar,12,45211,24156,21055
7,90,432,SUB-DISTRICT,Model Town,0,0,0,0
7,91,0,DISTRICT,North,2,17746,9546,8200
7,91,433,SUB-DISTRICT,Civil Lines,2,17746,9546,8200
7,91,434,SUB-DISTRICT,Sadar Bazar,0,0,0,0
7,91,435,SUB-DISTRICT,Kotwali,0,0,0,0
7,92,0,DISTRICT,North East,8,21527,11718,9809
7,92,436,SUB-DISTRICT,Seelam Pur,8,21527,11718,9809
7,92,437,SUB-DISTRICT,Shahdara,0,0,0,0
7,92,438,SUB-DISTRICT,Seema Puri,0,0,0,0
7,93,0,DISTRICT,East,1,3530,1861,1669
7,93,439,SUB-DISTRICT,Gandhi Nagar,0,0,0,0
7,93,440,SUB-DISTRICT,Vivek Vihar,0,0,0,0
7,93,441,SUB-DISTRICT,Preet Vihar,1,3530,1861,1669
7,94,0,DISTRICT,New Delhi,0,0,0,0
7,94,442,SUB-DISTRICT,Connaught Place,0,0,0,0
7,94,443,SUB-DISTRICT,Chanakya Puri,0,0,0,0
7,94,444,SUB-DISTRICT,Parliament Street,0,0,0,0
7,95,0,DISTRICT,Central,0,0,0,0
7,95,445,SUB-DISTRICT,Darya Ganj,0,0,0,0
7,95,446,SUB-DISTRICT,Pahar Ganj,0,0,0,0
7,95,447,SUB-DISTRICT,Karol Bagh,0,0,0,0
7,96,0,DISTRICT,West,2,6420,3355,3065
7,96,448,SUB-DISTRICT,Patel Nagar,0,0,0,0
7,96,449,SUB-DISTRICT,Rajouri Garden,0,0,0,0
7,96,450,SUB-DISTRICT,Punjabi Bagh,2,6420,3355,3065
7,97,0,DISTRICT,South West,39,143676,77342,66334
7,97,451,SUB-DISTRICT,Najafgarh,39,143676,77342,66334
7,97,452,SUB-DISTRICT,Delhi Cantonment,0,0,0,0
7,97,453,SUB-DISTRICT,Vasant Vihar,0,0,0,0
7,98,0,DISTRICT,South,3,12193,6819,5374
7,98,454,SUB-DISTRICT,Hauz Khas,3,12193,6819,5374
7,98,455,SUB-DISTRICT,Defence Colony,0,0,0,0
7,98,456,SUB-DISTRICT,Kalkaji,0,0,0,0
8,0,0,STATE,RAJASTHAN,43264,51500352,26641747,24858605
8,99,0,DISTRICT,Ganganagar ,2855,1433736,758269,675467
8,99,457,SUB-DISTRICT,Karanpur,205,111571,58524,53047
8,99,458,SUB-DISTRICT,Ganganagar,299,231726,122422,109304
8,99,459,SUB-DISTRICT,Sadulshahar,201,122132,65670,56462
8,99,460,SUB-DISTRICT,Padampur,242,134303,70486,63817
8,99,461,SUB-DISTRICT,Raisinghnagar,378,168125,87853,80272
8,99,462,SUB-DISTRICT,Anupgarh,398,153546,80721,72825
8,99,463,SUB-DISTRICT,Gharsana,426,141840,74925,66915
8,99,464,SUB-DISTRICT,Vijainagar,265,120048,63482,56566
8,99,465,SUB-DISTRICT,Suratgarh,441,250445,134186,116259
8,100,0,DISTRICT,Hanumangarh,1831,1424228,746887,677341
8,100,466,SUB-DISTRICT,Sangaria,184,122524,64424,58100
8,100,467,SUB-DISTRICT,Tibi,247,165217,86128,79089
8,100,468,SUB-DISTRICT,Hanumangarh,392,273661,143675,129986
8,100,469,SUB-DISTRICT,Pilibanga,291,178427,93906,84521
8,100,470,SUB-DISTRICT,Rawatsar,306,169991,88812,81179
8,100,471,SUB-DISTRICT,Nohar,208,264752,139091,125661
8,100,472,SUB-DISTRICT,Bhadra,203,249656,130851,118805
8,101,0,DISTRICT,Bikaner,857,1563553,821434,742119
8,101,473,SUB-DISTRICT,Bikaner,108,256830,135199,121631
8,101,474,SUB-DISTRICT,Poogal,56,67163,35567,31596
8,101,475,SUB-DISTRICT,Lunkaransar,125,213627,111409,102218
8,101,476,SUB-DISTRICT,Kolayat,209,251344,133015,118329
8,101,477,SUB-DISTRICT,Nokha,145,374177,196589,177588
8,101,478,SUB-DISTRICT,Khajuwala,54,76899,40662,36237
8,101,479,SUB-DISTRICT,Chhatargarh,64,82488,43288,39200
8,101,480,SUB-DISTRICT,Sridungargarh,96,241025,125705,115320
8,102,0,DISTRICT,Churu,873,1463312,755028,708284
8,102,481,SUB-DISTRICT,Taranagar,112,179191,93251,85940
8,102,482,SUB-DISTRICT,Rajgarh,215,303389,157983,145406
8,102,483,SUB-DISTRICT,Sardarshahar,173,286563,148669,137894
8,102,484,SUB-DISTRICT,Churu,109,177564,89931,87633
8,102,485,SUB-DISTRICT,Ratangarh,101,193516,98909,94607
8,102,486,SUB-DISTRICT,Sujangarh,163,323089,166285,156804
8,103,0,DISTRICT,Jhunjhunun,926,1647966,842718,805248
8,103,487,SUB-DISTRICT,Jhunjhunun,271,328886,164506,164380
8,103,488,SUB-DISTRICT,Chirawa,212,365083,186582,178501
8,103,489,SUB-DISTRICT,Buhana,137,212033,110115,101918
8,103,490,SUB-DISTRICT,Khetri,103,232184,121379,110805
8,103,491,SUB-DISTRICT,Nawalgarh,109,244246,124306,119940
8,103,492,SUB-DISTRICT,Udaipurwati,94,265534,135830,129704
8,104,0,DISTRICT,Alwar,2021,3019728,1589508,1430220
8,104,493,SUB-DISTRICT,Behror,176,312737,164380,148357
8,104,494,SUB-DISTRICT,Mandawar,146,231628,121648,109980
8,104,495,SUB-DISTRICT,Kotkasim,116,137339,71907,65432
8,104,496,SUB-DISTRICT,Tijara,187,257436,135003,122433
8,104,497,SUB-DISTRICT,Kishangarh Bas,108,150552,78288,72264
8,104,498,SUB-DISTRICT,Ramgarh,177,243076,127039,116037
8,104,499,SUB-DISTRICT,Alwar,195,355128,187403,167725
8,104,500,SUB-DISTRICT,Bansur,147,263663,138905,124758
8,104,501,SUB-DISTRICT,Thanagazi,163,233395,122907,110488
8,104,502,SUB-DISTRICT,Rajgarh,249,330096,174921,155175
8,104,503,SUB-DISTRICT,Lachhmangarh,205,277119,145947,131172
8,104,504,SUB-DISTRICT,Kathumar,152,227559,121160,106399
8,105,0,DISTRICT,Bharatpur,1432,2053363,1093357,960006
8,105,505,SUB-DISTRICT,Pahari,132,198897,103529,95368
8,105,506,SUB-DISTRICT,Kaman,113,165909,87262,78647
8,105,507,SUB-DISTRICT,Nagar,164,216286,114149,102137
8,105,508,SUB-DISTRICT,Deeg,124,181711,96814,84897
8,105,509,SUB-DISTRICT,Nadbai,119,188725,100796,87929
8,105,510,SUB-DISTRICT,Kumher,124,177801,94427,83374
8,105,511,SUB-DISTRICT,Bharatpur,175,200177,106496,93681
8,105,512,SUB-DISTRICT,Weir,148,240761,128849,111912
8,105,513,SUB-DISTRICT,Bayana,182,225144,122692,102452
8,105,514,SUB-DISTRICT,Rupbas,151,257952,138343,119609
8,106,0,DISTRICT,Dhaulpur,801,959066,520930,438136
8,106,515,SUB-DISTRICT,Baseri,194,226786,123327,103459
8,106,516,SUB-DISTRICT,Bari,170,182929,100524,82405
8,106,517,SUB-DISTRICT,Sepau,130,191079,102497,88582
8,106,518,SUB-DISTRICT,Dhaulpur,195,228034,123657,104377
8,106,519,SUB-DISTRICT,Rajakhera,112,130238,70925,59313
8,107,0,DISTRICT,Karauli,851,1240143,668185,571958
8,107,520,SUB-DISTRICT,Todabhim,148,228203,122525,105678
8,107,521,SUB-DISTRICT,Nadoti,96,150898,80479,70419
8,107,522,SUB-DISTRICT,Hindaun,160,318422,171569,146853
8,107,523,SUB-DISTRICT,Karauli,206,266168,143984,122184
8,107,524,SUB-DISTRICT,Mandrail,74,74600,40659,33941
8,107,525,SUB-DISTRICT,Sapotra,167,201852,108969,92883
8,108,0,DISTRICT,Sawai Madhopur,758,1069084,564592,504492
8,108,526,SUB-DISTRICT,Gangapur,118,216553,115551,101002
8,108,527,SUB-DISTRICT,Bamanwas,141,171648,91628,80020
8,108,528,SUB-DISTRICT,Malarna Doongar,61,105732,55413,50319
8,108,529,SUB-DISTRICT,Bonli,99,127441,67087,60354
8,108,530,SUB-DISTRICT,Chauth Ka Barwara,66,97500,50627,46873
8,108,531,SUB-DISTRICT,Sawai Madhopur,147,213771,111714,102057
8,108,532,SUB-DISTRICT,Khandar,126,136439,72572,63867
8,109,0,DISTRICT,Dausa,1079,1432616,751900,680716
8,109,533,SUB-DISTRICT,Baswa,229,294214,154652,139562
8,109,534,SUB-DISTRICT,Mahwa,161,227861,120859,107002
8,109,535,SUB-DISTRICT,Sikrai,139,260484,136682,123802
8,109,536,SUB-DISTRICT,Dausa,248,334977,175053,159924
8,109,537,SUB-DISTRICT,Lalsot,302,315080,164654,150426
8,110,0,DISTRICT,Jaipur,2126,3154331,1642924,1511407
8,110,538,SUB-DISTRICT,Kotputli,144,364054,191713,172341
8,110,539,SUB-DISTRICT,Viratnagar,100,145519,76272,69247
8,110,540,SUB-DISTRICT,Shahpura,100,218450,114949,103501
8,110,541,SUB-DISTRICT,Chomu,114,322857,167857,155000
8,110,542,SUB-DISTRICT,Phulera (Hq.Sambhar),238,355132,184064,171068
8,110,543,SUB-DISTRICT,Mauzamabad,148,213016,109983,103033
8,110,544,SUB-DISTRICT,Phagi,169,191126,99226,91900
8,110,545,SUB-DISTRICT,Sanganer,144,174893,90298,84595
8,110,546,SUB-DISTRICT,Jaipur,72,128716,66785,61931
8,110,547,SUB-DISTRICT,Amber,192,319630,166351,153279
8,110,548,SUB-DISTRICT,Jamwa Ramgarh,233,295571,154444,141127
8,110,549,SUB-DISTRICT,Bassi,206,235165,122194,112971
8,110,550,SUB-DISTRICT,Chaksu,266,190202,98788,91414
8,111,0,DISTRICT,Sikar,1162,2043427,1047469,995958
8,111,551,SUB-DISTRICT,Fatehpur,127,180019,89988,90031
8,111,552,SUB-DISTRICT,Lachhmangarh,170,267564,134790,132774
8,111,553,SUB-DISTRICT,Sikar,201,399689,204580,195109
8,111,554,SUB-DISTRICT,Danta Ramgarh,242,365356,186789,178567
8,111,555,SUB-DISTRICT,Sri Madhopur,230,473462,244103,229359
8,111,556,SUB-DISTRICT,Neem-Ka-Thana,192,357337,187219,170118
8,112,0,DISTRICT,Nagaur,1575,2670539,1368771,1301768
8,112,557,SUB-DISTRICT,Ladnu,99,187367,95217,92150
8,112,558,SUB-DISTRICT,Didwana,189,343254,174495,168759
8,112,559,SUB-DISTRICT,Jayal,139,269024,138528,130496
8,112,560,SUB-DISTRICT,Nagaur,192,344603,177533,167070
8,112,561,SUB-DISTRICT,Kheenvsar,92,192924,100077,92847
8,112,562,SUB-DISTRICT,Merta,197,308254,158369,149885
8,112,563,SUB-DISTRICT,Degana,199,289720,147146,142574
8,112,564,SUB-DISTRICT,Parbatsar,117,208848,106441,102407
8,112,565,SUB-DISTRICT,Makrana,134,205692,105560,100132
8,112,566,SUB-DISTRICT,Nawa,217,320853,165405,155448
8,113,0,DISTRICT,Jodhpur,1836,2422551,1260328,1162223
8,113,567,SUB-DISTRICT,Phalodi,500,514646,270291,244355
8,113,568,SUB-DISTRICT,Osian,264,465257,242164,223093
8,113,569,SUB-DISTRICT,Bhopalgarh,160,320952,165645,155307
8,113,570,SUB-DISTRICT,Jodhpur,133,239924,124447,115477
8,113,571,SUB-DISTRICT,Shergarh,507,452134,237085,215049
8,113,572,SUB-DISTRICT,Luni,170,221979,114403,107576
8,113,573,SUB-DISTRICT,Bilara,102,207659,106293,101366
8,114,0,DISTRICT,Jaisalmer,756,580894,312447,268447
8,114,574,SUB-DISTRICT,Jaisalmer,338,199766,108579,91187
8,114,575,SUB-DISTRICT,Pokaran,298,280108,148854,131254
8,114,576,SUB-DISTRICT,Fatehgarh,120,101020,55014,46006
8,115,0,DISTRICT,Barmer,2452,2421914,1273249,1148665
8,115,577,SUB-DISTRICT,Sheo,298,237080,127247,109833
8,115,578,SUB-DISTRICT,Baytoo,340,253350,132783,120567
8,115,579,SUB-DISTRICT,Pachpadra,277,348288,181314,166974
8,115,580,SUB-DISTRICT,Siwana,128,272560,142442,130118
8,115,581,SUB-DISTRICT,Gudha Malani,522,447398,233722,213676
8,115,582,SUB-DISTRICT,Barmer,295,269893,143613,126280
8,115,583,SUB-DISTRICT,Ramsar,166,108001,56709,51292
8,115,584,SUB-DISTRICT,Chohtan,426,485344,255419,229925
8,116,0,DISTRICT,Jalor,791,1676975,857619,819356
8,116,585,SUB-DISTRICT,Sayla,51,176682,90131,86551
8,116,586,SUB-DISTRICT,Ahore,134,222775,110392,112383
8,116,587,SUB-DISTRICT,Jalor,73,210342,107070,103272
8,116,588,SUB-DISTRICT,Bhinmal,104,254621,128388,126233
8,116,589,SUB-DISTRICT,Bagora,58,151141,78110,73031
8,116,590,SUB-DISTRICT,Sanchore,276,454583,236942,217641
8,116,591,SUB-DISTRICT,Raniwara,95,206831,106586,100245
8,117,0,DISTRICT,Sirohi,470,827692,424252,403440
8,117,592,SUB-DISTRICT,Sheoganj,70,114276,58440,55836
8,117,593,SUB-DISTRICT,Sirohi,84,141122,71175,69947
8,117,594,SUB-DISTRICT,Pindwara,107,221887,114090,107797
8,117,595,SUB-DISTRICT,Abu Road,82,136676,69911,66765
8,117,596,SUB-DISTRICT,Reodar,127,213731,110636,103095
8,118,0,DISTRICT,Pali,1017,1577567,787559,790008
8,118,597,SUB-DISTRICT,Jaitaran,108,204155,102462,101693
8,118,598,SUB-DISTRICT,Raipur,137,205254,103005,102249
8,118,599,SUB-DISTRICT,Sojat,123,165359,82056,83303
8,118,600,SUB-DISTRICT,Rohat,79,120963,62111,58852
8,118,601,SUB-DISTRICT,Pali,101,138311,69627,68684
8,118,602,SUB-DISTRICT,Marwar Junction,156,186974,92083,94891
8,118,603,SUB-DISTRICT,Desuri,136,193067,94829,98238
8,118,604,SUB-DISTRICT,Sumerpur,66,144303,71493,72810
8,118,605,SUB-DISTRICT,Bali,111,219181,109893,109288
8,119,0,DISTRICT,Ajmer,1099,1547642,789397,758245
8,119,606,SUB-DISTRICT,Kishangarh,171,263345,135114,128231
8,119,607,SUB-DISTRICT,Ajmer,85,220616,113633,106983
8,119,608,SUB-DISTRICT,Peesangan,64,127803,65075,62728
8,119,609,SUB-DISTRICT,Beawar,222,191783,96466,95317
8,119,610,SUB-DISTRICT,Masuda,158,185713,95202,90511
8,119,611,SUB-DISTRICT,Nasirabad,90,136682,69889,66793
8,119,612,SUB-DISTRICT,Bhinay,95,126466,64154,62312
8,119,613,SUB-DISTRICT,Sarwar,112,134366,68268,66098
8,119,614,SUB-DISTRICT,Kekri,102,160868,81596,79272
8,120,0,DISTRICT,Tonk,1116,1103603,568045,535558
8,120,615,SUB-DISTRICT,Malpura,153,204881,105020,99861
8,120,616,SUB-DISTRICT,Peeplu,118,117644,60740,56904
8,120,617,SUB-DISTRICT,Niwai,204,195187,101301,93886
8,120,618,SUB-DISTRICT,Tonk,124,121514,62592,58922
8,120,619,SUB-DISTRICT,Todaraisingh,139,123311,62849,60462
8,120,620,SUB-DISTRICT,Deoli,169,192343,98637,93706
8,120,621,SUB-DISTRICT,Uniara,209,148723,76906,71817
8,121,0,DISTRICT,Bundi,867,888205,461734,426471
8,121,622,SUB-DISTRICT,Hindoli,184,219968,114242,105726
8,121,623,SUB-DISTRICT,Nainwa,190,176585,92236,84349
8,121,624,SUB-DISTRICT,Indragarh,116,87066,45457,41609
8,121,625,SUB-DISTRICT,Keshoraipatan,112,108612,56203,52409
8,121,626,SUB-DISTRICT,Bundi,265,295974,153596,142378
8,122,0,DISTRICT,Bhilwara,1790,1895869,955378,940491
8,122,627,SUB-DISTRICT,Asind,209,237519,118766,118753
8,122,628,SUB-DISTRICT,Hurda,82,111428,56836,54592
8,122,629,SUB-DISTRICT,Shahpura,162,176700,89868,86832
8,122,630,SUB-DISTRICT,Banera  ,87,123714,62298,61416
8,122,631,SUB-DISTRICT,Mandal  ,212,235640,115728,119912
8,122,632,SUB-DISTRICT,Raipur,89,97869,48256,49613
8,122,633,SUB-DISTRICT,Sahara,103,116309,57267,59042
8,122,634,SUB-DISTRICT,Bhilwara,143,186600,94360,92240
8,122,635,SUB-DISTRICT,Kotri,180,174701,88901,85800
8,122,636,SUB-DISTRICT,Jahazpur,228,197187,101513,95674
8,122,637,SUB-DISTRICT,Mandalgarh,183,162859,83228,79631
8,122,638,SUB-DISTRICT,Beejoliya,112,75343,38357,36986
8,123,0,DISTRICT,Rajsamand,1037,972777,486960,485817
8,123,639,SUB-DISTRICT,Bhim,140,159455,80490,78965
8,123,640,SUB-DISTRICT,Deogarh,132,93119,46323,46796
8,123,641,SUB-DISTRICT,Amet,151,95014,47708,47306
8,123,642,SUB-DISTRICT,Kumbhalgarh,167,144231,70366,73865
8,123,643,SUB-DISTRICT,Rajsamand,140,150872,76324,74548
8,123,644,SUB-DISTRICT,Railmagra,95,131800,66260,65540
8,123,645,SUB-DISTRICT,Nathdwara,212,198286,99489,98797
8,124,0,DISTRICT,Dungarpur,972,1299809,651046,648763
8,124,646,SUB-DISTRICT,Dungarpur,305,447717,224841,222876
8,124,647,SUB-DISTRICT,Aspur,171,224243,112422,111821
8,124,648,SUB-DISTRICT,Sagwara,244,309086,152622,156464
8,124,649,SUB-DISTRICT,Simalwara,252,318763,161161,157602
8,125,0,DISTRICT,Banswara,1485,1669864,842767,827097
8,125,650,SUB-DISTRICT,Ghatol,238,287101,144092,143009
8,125,651,SUB-DISTRICT,Garhi  ,206,282802,143067,139735
8,125,652,SUB-DISTRICT,Banswara,334,357570,180919,176651
8,125,653,SUB-DISTRICT,Bagidora,308,373825,189168,184657
8,125,654,SUB-DISTRICT,Kushalgarh,399,368566,185521,183045
8,126,0,DISTRICT,Chittaurgarh,1581,1259074,636415,622659
8,126,655,SUB-DISTRICT,Rashmi,87,88670,43954,44716
8,126,656,SUB-DISTRICT,Gangrar,131,103933,52560,51373
8,126,657,SUB-DISTRICT,Begun,217,114635,57952,56683
8,126,658,SUB-DISTRICT,Rawatbhata,164,102429,53089,49340
8,126,659,SUB-DISTRICT,Chittaurgarh,219,184005,93182,90823
8,126,660,SUB-DISTRICT,Kapasan,191,178471,89522,88949
8,126,661,SUB-DISTRICT,Dungla,103,104607,52753,51854
8,126,662,SUB-DISTRICT,Bhadesar,163,123930,62957,60973
8,126,663,SUB-DISTRICT,Nimbahera,158,157841,79895,77946
8,126,664,SUB-DISTRICT,Bari Sadri,148,100553,50551,50002
8,127,0,DISTRICT,Kota,805,774410,401331,373079
8,127,665,SUB-DISTRICT,Pipalda,167,179800,93118,86682
8,127,666,SUB-DISTRICT,Digod,164,168734,87493,81241
8,127,667,SUB-DISTRICT,Ladpura,117,117838,60881,56957
8,127,668,SUB-DISTRICT,Ramganj Mandi,146,143644,74781,68863
8,127,669,SUB-DISTRICT,Sangod,211,164394,85058,79336
8,128,0,DISTRICT,Baran,1114,968541,502228,466313
8,128,670,SUB-DISTRICT,Mangrol,73,81890,42524,39366
8,128,671,SUB-DISTRICT,Antah,79,87661,45440,42221
8,128,672,SUB-DISTRICT,Baran,90,95563,49718,45845
8,128,673,SUB-DISTRICT,Atru,141,122309,63473,58836
8,128,674,SUB-DISTRICT,Kishanganj,190,166864,85961,80903
8,128,675,SUB-DISTRICT,Shahbad,177,142061,73716,68345
8,128,676,SUB-DISTRICT,Chhabra,188,120144,62823,57321
8,128,677,SUB-DISTRICT,Chhipabarod,176,152049,78573,73476
8,129,0,DISTRICT,Jhalawar,1488,1181838,606533,575305
8,129,678,SUB-DISTRICT,Khanpur,193,159345,82830,76515
8,129,679,SUB-DISTRICT,Jhalrapatan,353,242470,124380,118090
8,129,680,SUB-DISTRICT,Aklera,232,152331,78355,73976
8,129,681,SUB-DISTRICT,Manohar Thana,188,131783,67329,64454
8,129,682,SUB-DISTRICT,Pachpahar,133,137135,70046,67089
8,129,683,SUB-DISTRICT,Pirawa,205,199872,102444,97428
8,129,684,SUB-DISTRICT,Gangdhar,184,158902,81149,77753
8,130,0,DISTRICT,Udaipur,2471,2459994,1251316,1208678
